ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_NUMBER,BRANCH_CODE,BALANCE,STATUS,OPENED_DATE,CREATED_AT
ACCT_00005383,CUST_002684,CHECKING,918498363,BR_15,15738.67,ACTIVE,2024-02-01,2026-09-20T15:49:40.250146
ACCT_00005384,CUST_002685,MONEY_MARKET,815202480,BR_01,462790.84,ACTIVE,2022-04-30,2026-09-20T15:49:40.250156
ACCT_00005385,CUST_002686,SAVINGS,630954559,BR_13,484954.21,ACTIVE,2022-04-02,2026-09-20T15:49:40.250166
ACCT_00005386,CUST_002686,CHECKING,416802330,BR_07,52914.44,INACTIVE,2024-07-31,2026-09-20T15:49:40.250169
ACCT_00005387,CUST_002686,MONEY_MARKET,628046136,BR_09,346455.99,INACTIVE,2026-02-08,2026-09-20T15:49:40.250172
ACCT_00005388,CUST_002687,MONEY_MARKET,433531220,BR_09,213818.93,INACTIVE,2026-03-07,2026-09-20T15:49:40.250182
ACCT_00005389,CUST_002688,SAVINGS,376072076,BR_05,74552.55,INACTIVE,2025-12-06,2026-09-20T15:49:40.250192
ACCT_00005390,CUST_002688,SAVINGS,422787203,BR_14,473613.74,INACTIVE,2026-04-22,2026-09-20T15:49:40.250195
ACCT_00005391,CUST_002688,MONEY_MARKET,377842707,BR_10,274352.15,INACTIVE,2026-03-06,2026-09-20T15:49:40.250198
ACCT_00005392,CUST_002689,CHECKING,226132783,BR_09,231646.63,ACTIVE,2025-05-06,2026-09-20T15:49:40.250208
ACCT_00005393,CUST_002690,CHECKING,450361565,BR_08,388301.39,CLOSED,2025-01-14,2026-09-20T15:49:40.250218
ACCT_00005394,CUST_002691,SAVINGS,340656528,BR_13,377383.29,INACTIVE,2025-04-08,2026-09-20T15:49:40.250229
ACCT_00005395,CUST_002691,CHECKING,430667097,BR_14,188166.35,INACTIVE,2022-04-22,2026-09-20T15:49:40.250232
ACCT_00005396,CUST_002691,MONEY_MARKET,708054280,BR_10,437443.62,CLOSED,2025-03-14,2026-09-20T15:49:40.250236
ACCT_00005397,CUST_002692,MONEY_MARKET,164254740,BR_13,106973.43,ACTIVE,2025-03-05,2026-09-20T15:49:40.250246
ACCT_00005398,CUST_002692,CHECKING,651287387,BR_02,401419.23,INACTIVE,2023-02-20,2026-09-20T15:49:40.250249
ACCT_00005399,CUST_002692,MONEY_MARKET,895305823,BR_09,466755.98,CLOSED,2025-11-02,2026-09-20T15:49:40.250252
ACCT_00005400,CUST_002693,SAVINGS,715909450,BR_03,141886.54,ACTIVE,2025-01-20,2026-09-20T15:49:40.250262
ACCT_00005401,CUST_002693,MONEY_MARKET,230150374,BR_02,464552.73,CLOSED,2025-07-25,2026-09-20T15:49:40.250265
ACCT_00005402,CUST_002694,CHECKING,649388145,BR_07,383925.12,INACTIVE,2025-04-07,2026-09-20T15:49:40.250275
ACCT_00005403,CUST_002695,CHECKING,189912819,BR_14,132217.53,INACTIVE,2022-10-10,2026-09-20T15:49:40.250285
ACCT_00005404,CUST_002696,SAVINGS,204042745,BR_09,393592.08,ACTIVE,2024-01-15,2026-09-20T15:49:40.250295
ACCT_00005405,CUST_002696,SAVINGS,738529963,BR_02,448778.57,INACTIVE,2026-04-27,2026-09-20T15:49:40.250298
ACCT_00005406,CUST_002697,CHECKING,391228016,BR_04,451773.86,INACTIVE,2025-02-13,2026-09-20T15:49:40.250308
ACCT_00005407,CUST_002698,MONEY_MARKET,265954339,BR_06,444160.88,CLOSED,2024-01-04,2026-09-20T15:49:40.250317
ACCT_00005408,CUST_002699,CHECKING,972434551,BR_13,483754.42,CLOSED,2024-10-13,2026-09-20T15:49:40.250328
ACCT_00005409,CUST_002699,CHECKING,507960177,BR_03,157669.69,CLOSED,2022-11-15,2026-09-20T15:49:40.250331
ACCT_00005410,CUST_002700,CHECKING,232577235,BR_02,410827.35,INACTIVE,2026-01-10,2026-09-20T15:49:40.250341
ACCT_00005411,CUST_002701,CHECKING,221915485,BR_10,418000.04,ACTIVE,2023-01-19,2026-09-20T15:49:40.250351
ACCT_00005412,CUST_002701,CHECKING,129815626,BR_07,5888.99,ACTIVE,2025-04-01,2026-09-20T15:49:40.250354
ACCT_00005413,CUST_002701,MONEY_MARKET,531656295,BR_11,291570.49,ACTIVE,2022-03-30,2026-09-20T15:49:40.250357
ACCT_00005414,CUST_002702,SAVINGS,238077602,BR_03,37786.15,CLOSED,2024-11-26,2026-09-20T15:49:40.250367
ACCT_00005415,CUST_002703,CHECKING,794419951,BR_14,211973.42,INACTIVE,2022-12-21,2026-09-20T15:49:40.250377
ACCT_00005416,CUST_002703,CHECKING,903441040,BR_13,182832.15,ACTIVE,2023-07-01,2026-09-20T15:49:40.250380
ACCT_00005417,CUST_002704,MONEY_MARKET,246124638,BR_06,387499.91,ACTIVE,2025-12-11,2026-09-20T15:49:40.250390
ACCT_00005418,CUST_002704,SAVINGS,216681129,BR_11,156403.78,CLOSED,2023-06-09,2026-09-20T15:49:40.250393
ACCT_00005419,CUST_002705,MONEY_MARKET,434022850,BR_05,367305.66,INACTIVE,2022-03-13,2026-09-20T15:49:40.250403
ACCT_00005420,CUST_002705,MONEY_MARKET,191559178,BR_09,137678.56,INACTIVE,2024-11-15,2026-09-20T15:49:40.250406
ACCT_00005421,CUST_002705,CHECKING,570930629,BR_13,387012.1,INACTIVE,2023-08-21,2026-09-20T15:49:40.250409
ACCT_00005422,CUST_002706,SAVINGS,669048555,BR_03,359946.34,CLOSED,2024-07-27,2026-09-20T15:49:40.250419
ACCT_00005423,CUST_002707,MONEY_MARKET,214317409,BR_05,425772.04,CLOSED,2022-01-21,2026-09-20T15:49:40.250429
ACCT_00005424,CUST_002708,SAVINGS,133714900,BR_03,399556.22,ACTIVE,2025-07-18,2026-09-20T15:49:40.250438
ACCT_00005425,CUST_002708,SAVINGS,696099009,BR_06,296621.62,INACTIVE,2023-10-10,2026-09-20T15:49:40.250442
ACCT_00005426,CUST_002708,CHECKING,844816522,BR_04,474508.18,CLOSED,2023-02-11,2026-09-20T15:49:40.250445
ACCT_00005427,CUST_002709,MONEY_MARKET,284033799,BR_09,258984.0,INACTIVE,2026-06-25,2026-09-20T15:49:40.250456
ACCT_00005428,CUST_002709,SAVINGS,439465903,BR_01,436441.93,CLOSED,2022-11-27,2026-09-20T15:49:40.250459
ACCT_00005429,CUST_002710,CHECKING,729115325,BR_11,441271.58,CLOSED,2022-01-13,2026-09-20T15:49:40.250470
ACCT_00005430,CUST_002710,SAVINGS,967900379,BR_04,180420.03,INACTIVE,2025-11-25,2026-09-20T15:49:40.250473
ACCT_00005431,CUST_002710,SAVINGS,294169144,BR_05,351901.71,INACTIVE,2023-11-17,2026-09-20T15:49:40.250476
ACCT_00005432,CUST_002711,SAVINGS,371776944,BR_05,389324.62,INACTIVE,2023-06-20,2026-09-20T15:49:40.250486
ACCT_00005433,CUST_002711,SAVINGS,384051216,BR_13,293691.51,ACTIVE,2024-12-03,2026-09-20T15:49:40.250488
ACCT_00005434,CUST_002712,SAVINGS,966222423,BR_01,24499.54,ACTIVE,2024-06-21,2026-09-20T15:49:40.250498
ACCT_00005435,CUST_002712,MONEY_MARKET,671308774,BR_14,255565.96,ACTIVE,2024-06-13,2026-09-20T15:49:40.250501
ACCT_00005436,CUST_002713,MONEY_MARKET,566422980,BR_03,480145.01,CLOSED,2024-01-28,2026-09-20T15:49:40.250512
ACCT_00005437,CUST_002713,SAVINGS,965680109,BR_06,401183.18,INACTIVE,2024-01-17,2026-09-20T15:49:40.250515
ACCT_00005438,CUST_002714,CHECKING,943056284,BR_15,407805.79,CLOSED,2024-08-31,2026-09-20T15:49:40.250526
ACCT_00005439,CUST_002714,MONEY_MARKET,411657337,BR_11,402250.7,ACTIVE,2023-05-16,2026-09-20T15:49:40.250529
ACCT_00005440,CUST_002714,CHECKING,250016290,BR_02,11167.44,INACTIVE,2026-07-03,2026-09-20T15:49:40.250532
ACCT_00005441,CUST_002715,CHECKING,487042532,BR_05,404932.11,INACTIVE,2022-07-16,2026-09-20T15:49:40.250542
ACCT_00005442,CUST_002715,CHECKING,747522418,BR_07,21857.36,INACTIVE,2026-04-20,2026-09-20T15:49:40.250545
ACCT_00005443,CUST_002716,MONEY_MARKET,974304306,BR_04,70753.59,CLOSED,2022-06-21,2026-09-20T15:49:40.250556
ACCT_00005444,CUST_002716,SAVINGS,603300072,BR_01,220236.07,ACTIVE,2024-05-30,2026-09-20T15:49:40.250559
ACCT_00005445,CUST_002716,CHECKING,487157948,BR_11,469044.13,ACTIVE,2022-09-04,2026-09-20T15:49:40.250562
ACCT_00005446,CUST_002717,SAVINGS,316135450,BR_02,342850.27,ACTIVE,2025-06-02,2026-09-20T15:49:40.250573
ACCT_00005447,CUST_002717,CHECKING,499145226,BR_01,324577.5,ACTIVE,2022-06-08,2026-09-20T15:49:40.250576
ACCT_00005448,CUST_002718,MONEY_MARKET,934282935,BR_10,148643.75,CLOSED,2023-01-30,2026-09-20T15:49:40.250588
ACCT_00005449,CUST_002718,MONEY_MARKET,646014388,BR_15,265628.76,INACTIVE,2025-10-09,2026-09-20T15:49:40.250591
ACCT_00005450,CUST_002718,SAVINGS,697871037,BR_10,178808.04,CLOSED,2025-04-11,2026-09-20T15:49:40.250594
ACCT_00005451,CUST_002719,CHECKING,944345657,BR_14,249737.8,INACTIVE,2023-06-11,2026-09-20T15:49:40.250604
ACCT_00005452,CUST_002719,SAVINGS,879438544,BR_05,168128.03,INACTIVE,2023-04-01,2026-09-20T15:49:40.250607
ACCT_00005453,CUST_002720,MONEY_MARKET,480474199,BR_12,311627.29,INACTIVE,2022-07-12,2026-09-20T15:49:40.250617
ACCT_00005454,CUST_002720,MONEY_MARKET,224526824,BR_03,224367.82,ACTIVE,2022-07-27,2026-09-20T15:49:40.250620
ACCT_00005455,CUST_002720,CHECKING,629367072,BR_12,437053.52,CLOSED,2022-07-23,2026-09-20T15:49:40.250623
ACCT_00005456,CUST_002721,CHECKING,571854641,BR_12,53324.55,ACTIVE,2025-11-23,2026-09-20T15:49:40.250633
ACCT_00005457,CUST_002721,CHECKING,833124199,BR_05,451127.27,ACTIVE,2025-06-11,2026-09-20T15:49:40.250636
ACCT_00005458,CUST_002721,MONEY_MARKET,324056151,BR_07,431262.25,ACTIVE,2023-12-21,2026-09-20T15:49:40.250639
ACCT_00005459,CUST_002722,CHECKING,595714079,BR_07,459069.17,INACTIVE,2022-08-27,2026-09-20T15:49:40.250649
ACCT_00005460,CUST_002722,CHECKING,922964651,BR_11,138458.77,ACTIVE,2025-01-29,2026-09-20T15:49:40.250652
ACCT_00005461,CUST_002723,SAVINGS,461159950,BR_11,183354.91,ACTIVE,2025-09-21,2026-09-20T15:49:40.250662
ACCT_00005462,CUST_002723,MONEY_MARKET,505630803,BR_04,252370.03,ACTIVE,2026-07-20,2026-09-20T15:49:40.250665
ACCT_00005463,CUST_002723,SAVINGS,107032748,BR_03,353704.01,ACTIVE,2023-08-28,2026-09-20T15:49:40.250668
ACCT_00005464,CUST_002724,MONEY_MARKET,273876663,BR_01,238466.26,CLOSED,2025-01-01,2026-09-20T15:49:40.250678
ACCT_00005465,CUST_002724,MONEY_MARKET,783362488,BR_06,293872.5,ACTIVE,2022-03-11,2026-09-20T15:49:40.250681
ACCT_00005466,CUST_002724,MONEY_MARKET,871126089,BR_03,221232.46,INACTIVE,2023-11-21,2026-09-20T15:49:40.250684
ACCT_00005467,CUST_002725,SAVINGS,296022734,BR_04,312512.59,INACTIVE,2022-09-20,2026-09-20T15:49:40.250694
ACCT_00005468,CUST_002725,SAVINGS,333026626,BR_15,376029.05,CLOSED,2024-01-29,2026-09-20T15:49:40.250698
ACCT_00005469,CUST_002726,MONEY_MARKET,945611324,BR_03,357754.24,CLOSED,2025-06-05,2026-09-20T15:49:40.250708
ACCT_00005470,CUST_002727,SAVINGS,926498375,BR_12,289276.08,ACTIVE,2022-01-05,2026-09-20T15:49:40.250718
ACCT_00005471,CUST_002727,SAVINGS,228520130,BR_01,6058.56,INACTIVE,2026-08-19,2026-09-20T15:49:40.250722
ACCT_00005472,CUST_002727,SAVINGS,573544421,BR_13,82650.5,INACTIVE,2025-07-21,2026-09-20T15:49:40.250727
ACCT_00005473,CUST_002728,MONEY_MARKET,369918326,BR_12,261010.33,CLOSED,2022-11-26,2026-09-20T15:49:40.250739
ACCT_00005474,CUST_002728,SAVINGS,948335295,BR_15,415674.76,ACTIVE,2021-09-25,2026-09-20T15:49:40.250742
ACCT_00005475,CUST_002728,SAVINGS,173318519,BR_06,451311.7,INACTIVE,2025-03-30,2026-09-20T15:49:40.250745
ACCT_00005476,CUST_002729,CHECKING,482355523,BR_03,2250.28,CLOSED,2023-07-03,2026-09-20T15:49:40.250769
ACCT_00005477,CUST_002730,CHECKING,697122627,BR_08,111068.47,CLOSED,2022-02-05,2026-09-20T15:49:40.250779
ACCT_00005478,CUST_002731,SAVINGS,155554960,BR_08,311386.12,ACTIVE,2024-01-08,2026-09-20T15:49:40.250790
ACCT_00005479,CUST_002731,SAVINGS,990777943,BR_15,113944.88,ACTIVE,2023-03-17,2026-09-20T15:49:40.250793
ACCT_00005480,CUST_002731,SAVINGS,306985266,BR_15,473257.17,ACTIVE,2022-06-24,2026-09-20T15:49:40.250796
ACCT_00005481,CUST_002732,MONEY_MARKET,464949280,BR_01,446872.36,ACTIVE,2022-10-20,2026-09-20T15:49:40.250806
ACCT_00005482,CUST_002732,MONEY_MARKET,587337603,BR_11,456233.23,INACTIVE,2023-03-28,2026-09-20T15:49:40.250809
ACCT_00005483,CUST_002733,MONEY_MARKET,128776662,BR_09,74773.87,CLOSED,2022-08-16,2026-09-20T15:49:40.250818
ACCT_00005484,CUST_002733,CHECKING,100277777,BR_10,29490.2,ACTIVE,2025-09-02,2026-09-20T15:49:40.250822
ACCT_00005485,CUST_002733,CHECKING,702127621,BR_11,314165.0,ACTIVE,2021-10-02,2026-09-20T15:49:40.250825
ACCT_00005486,CUST_002734,CHECKING,660972848,BR_10,422650.36,INACTIVE,2024-09-09,2026-09-20T15:49:40.250837
ACCT_00005487,CUST_002735,CHECKING,740174504,BR_11,349868.18,CLOSED,2024-04-27,2026-09-20T15:49:40.250847
ACCT_00005488,CUST_002736,CHECKING,351875367,BR_04,37785.58,INACTIVE,2022-02-03,2026-09-20T15:49:40.250856
ACCT_00005489,CUST_002737,MONEY_MARKET,654152115,BR_12,232332.9,INACTIVE,2025-12-29,2026-09-20T15:49:40.250866
ACCT_00005490,CUST_002737,SAVINGS,487382895,BR_08,394800.98,ACTIVE,2025-07-13,2026-09-20T15:49:40.250869
ACCT_00005491,CUST_002737,CHECKING,311110727,BR_01,409543.77,CLOSED,2023-09-10,2026-09-20T15:49:40.250874
ACCT_00005492,CUST_002738,CHECKING,952943698,BR_07,431875.7,CLOSED,2025-01-19,2026-09-20T15:49:40.250883
ACCT_00005493,CUST_002738,CHECKING,599136365,BR_06,5992.44,CLOSED,2025-01-26,2026-09-20T15:49:40.250887
ACCT_00005494,CUST_002738,CHECKING,337334607,BR_15,12106.96,INACTIVE,2023-10-05,2026-09-20T15:49:40.250889
ACCT_00005495,CUST_002739,MONEY_MARKET,554404223,BR_08,324848.01,CLOSED,2022-09-17,2026-09-20T15:49:40.250899
ACCT_00005496,CUST_002739,SAVINGS,448474222,BR_06,341417.61,INACTIVE,2026-08-11,2026-09-20T15:49:40.250903
ACCT_00005497,CUST_002739,MONEY_MARKET,463761749,BR_10,376553.14,INACTIVE,2024-10-04,2026-09-20T15:49:40.250906
ACCT_00005498,CUST_002740,SAVINGS,764230655,BR_14,454375.02,ACTIVE,2025-03-31,2026-09-20T15:49:40.250915
ACCT_00005499,CUST_002741,SAVINGS,767893791,BR_05,338609.59,ACTIVE,2024-02-21,2026-09-20T15:49:40.250925
ACCT_00005500,CUST_002741,CHECKING,638701675,BR_07,477721.95,ACTIVE,2023-08-11,2026-09-20T15:49:40.250928
ACCT_00005501,CUST_002742,SAVINGS,923744727,BR_12,67253.29,INACTIVE,2022-03-11,2026-09-20T15:49:40.250938
ACCT_00005502,CUST_002743,MONEY_MARKET,694254215,BR_05,382739.94,INACTIVE,2026-05-19,2026-09-20T15:49:40.250948
ACCT_00005503,CUST_002744,MONEY_MARKET,378367920,BR_15,200742.9,ACTIVE,2023-11-28,2026-09-20T15:49:40.250958
ACCT_00005504,CUST_002744,SAVINGS,380021480,BR_11,96770.08,INACTIVE,2023-04-01,2026-09-20T15:49:40.250961
ACCT_00005505,CUST_002744,CHECKING,716321691,BR_15,143339.01,INACTIVE,2022-03-30,2026-09-20T15:49:40.250964
ACCT_00005506,CUST_002745,SAVINGS,582252333,BR_05,484329.17,INACTIVE,2023-07-10,2026-09-20T15:49:40.250974
ACCT_00005507,CUST_002745,MONEY_MARKET,701020766,BR_11,438518.79,INACTIVE,2023-06-24,2026-09-20T15:49:40.250977
ACCT_00005508,CUST_002745,MONEY_MARKET,890033294,BR_14,432458.02,CLOSED,2021-12-14,2026-09-20T15:49:40.250980
ACCT_00005509,CUST_002746,MONEY_MARKET,437869473,BR_08,135439.47,ACTIVE,2022-06-05,2026-09-20T15:49:40.250989
ACCT_00005510,CUST_002746,CHECKING,158627795,BR_07,322850.14,INACTIVE,2024-01-27,2026-09-20T15:49:40.250993
ACCT_00005511,CUST_002747,CHECKING,560411330,BR_05,474813.79,CLOSED,2024-02-17,2026-09-20T15:49:40.251002
ACCT_00005512,CUST_002747,MONEY_MARKET,353564205,BR_11,289573.95,CLOSED,2023-03-19,2026-09-20T15:49:40.251005
ACCT_00005513,CUST_002747,SAVINGS,332600757,BR_08,236407.53,ACTIVE,2025-09-28,2026-09-20T15:49:40.251010
ACCT_00005514,CUST_002748,MONEY_MARKET,328450502,BR_15,421770.81,INACTIVE,2022-06-27,2026-09-20T15:49:40.251020
ACCT_00005515,CUST_002748,SAVINGS,482653788,BR_11,335030.37,CLOSED,2025-10-24,2026-09-20T15:49:40.251024
ACCT_00005516,CUST_002749,CHECKING,570878505,BR_09,7393.52,INACTIVE,2026-08-16,2026-09-20T15:49:40.251034
ACCT_00005517,CUST_002749,SAVINGS,142173928,BR_08,314170.26,ACTIVE,2024-06-16,2026-09-20T15:49:40.251037
ACCT_00005518,CUST_002750,CHECKING,960926985,BR_09,419017.6,INACTIVE,2024-06-06,2026-09-20T15:49:40.251047
ACCT_00005519,CUST_002750,MONEY_MARKET,291592302,BR_07,449977.54,CLOSED,2025-11-09,2026-09-20T15:49:40.251050
ACCT_00005520,CUST_002751,CHECKING,817506832,BR_12,79601.82,ACTIVE,2024-09-19,2026-09-20T15:49:40.251060
ACCT_00005521,CUST_002752,CHECKING,251379716,BR_06,194757.15,INACTIVE,2025-08-08,2026-09-20T15:49:40.251070
ACCT_00005522,CUST_002752,CHECKING,265677515,BR_14,124659.13,ACTIVE,2023-07-17,2026-09-20T15:49:40.251073
ACCT_00005523,CUST_002753,SAVINGS,808381547,BR_09,431275.11,INACTIVE,2022-03-22,2026-09-20T15:49:40.251082
ACCT_00005524,CUST_002753,MONEY_MARKET,223629469,BR_06,117140.83,CLOSED,2024-12-05,2026-09-20T15:49:40.251085
ACCT_00005525,CUST_002754,SAVINGS,932786773,BR_07,190390.66,ACTIVE,2023-05-21,2026-09-20T15:49:40.251095
ACCT_00005526,CUST_002755,MONEY_MARKET,100902091,BR_15,436172.87,INACTIVE,2022-02-02,2026-09-20T15:49:40.251105
ACCT_00005527,CUST_002755,MONEY_MARKET,328553891,BR_07,326716.38,ACTIVE,2022-09-22,2026-09-20T15:49:40.251108
ACCT_00005528,CUST_002755,CHECKING,133099332,BR_04,450946.89,INACTIVE,2026-03-25,2026-09-20T15:49:40.251111
ACCT_00005529,CUST_002756,MONEY_MARKET,535576598,BR_06,327152.54,ACTIVE,2023-05-05,2026-09-20T15:49:40.251121
ACCT_00005530,CUST_002757,SAVINGS,565663550,BR_12,468111.96,INACTIVE,2023-03-08,2026-09-20T15:49:40.251130
ACCT_00005531,CUST_002757,MONEY_MARKET,746460780,BR_14,221959.84,CLOSED,2022-02-20,2026-09-20T15:49:40.251133
ACCT_00005532,CUST_002757,SAVINGS,976567475,BR_01,368209.88,ACTIVE,2024-04-01,2026-09-20T15:49:40.251136
ACCT_00005533,CUST_002758,CHECKING,635496173,BR_05,469326.81,ACTIVE,2021-12-22,2026-09-20T15:49:40.251146
ACCT_00005534,CUST_002759,CHECKING,365773174,BR_14,222625.35,ACTIVE,2022-03-30,2026-09-20T15:49:40.251156
ACCT_00005535,CUST_002759,SAVINGS,887327252,BR_10,39764.5,CLOSED,2023-11-26,2026-09-20T15:49:40.251159
ACCT_00005536,CUST_002760,SAVINGS,311500572,BR_07,279953.69,ACTIVE,2022-12-08,2026-09-20T15:49:40.251169
ACCT_00005537,CUST_002760,MONEY_MARKET,783898073,BR_14,423815.15,INACTIVE,2025-04-20,2026-09-20T15:49:40.251172
ACCT_00005538,CUST_002761,MONEY_MARKET,592237212,BR_07,93310.63,ACTIVE,2024-08-19,2026-09-20T15:49:40.251182
ACCT_00005539,CUST_002761,SAVINGS,860072723,BR_08,400015.37,ACTIVE,2022-06-30,2026-09-20T15:49:40.251185
ACCT_00005540,CUST_002761,SAVINGS,373768402,BR_06,416686.69,INACTIVE,2024-03-26,2026-09-20T15:49:40.251188
ACCT_00005541,CUST_002762,MONEY_MARKET,260246011,BR_05,380180.44,CLOSED,2023-11-03,2026-09-20T15:49:40.251198
ACCT_00005542,CUST_002763,CHECKING,394263015,BR_03,244567.51,INACTIVE,2025-04-30,2026-09-20T15:49:40.251207
ACCT_00005543,CUST_002763,MONEY_MARKET,168203908,BR_05,54502.65,CLOSED,2023-04-02,2026-09-20T15:49:40.251210
ACCT_00005544,CUST_002764,MONEY_MARKET,604793890,BR_03,209190.61,CLOSED,2025-03-11,2026-09-20T15:49:40.251220
ACCT_00005545,CUST_002764,MONEY_MARKET,714130329,BR_03,41170.66,ACTIVE,2025-11-15,2026-09-20T15:49:40.251223
ACCT_00005546,CUST_002764,CHECKING,866390862,BR_04,288163.28,CLOSED,2021-12-16,2026-09-20T15:49:40.251226
ACCT_00005547,CUST_002765,CHECKING,231719103,BR_06,281637.14,ACTIVE,2026-07-23,2026-09-20T15:49:40.251236
ACCT_00005548,CUST_002765,SAVINGS,850198268,BR_14,61549.52,ACTIVE,2022-12-05,2026-09-20T15:49:40.251239
ACCT_00005549,CUST_002765,MONEY_MARKET,107216568,BR_05,359215.47,CLOSED,2025-03-10,2026-09-20T15:49:40.251242
ACCT_00005550,CUST_002766,SAVINGS,586812339,BR_15,397554.82,ACTIVE,2024-08-07,2026-09-20T15:49:40.251319
ACCT_00005551,CUST_002766,MONEY_MARKET,385527894,BR_02,367070.69,INACTIVE,2022-12-29,2026-09-20T15:49:40.251323
ACCT_00005552,CUST_002767,SAVINGS,519390434,BR_01,148420.77,INACTIVE,2023-07-26,2026-09-20T15:49:40.251335
ACCT_00005553,CUST_002767,MONEY_MARKET,999607699,BR_04,288407.46,ACTIVE,2024-05-20,2026-09-20T15:49:40.251338
ACCT_00005554,CUST_002767,MONEY_MARKET,979171979,BR_12,155127.33,INACTIVE,2022-12-23,2026-09-20T15:49:40.251341
ACCT_00005555,CUST_002768,SAVINGS,944938577,BR_14,333714.24,INACTIVE,2022-06-04,2026-09-20T15:49:40.251352
ACCT_00005556,CUST_002768,SAVINGS,499907353,BR_14,236969.69,INACTIVE,2024-06-24,2026-09-20T15:49:40.251355
ACCT_00005557,CUST_002769,SAVINGS,616102523,BR_07,23529.78,INACTIVE,2025-12-07,2026-09-20T15:49:40.251365
ACCT_00005558,CUST_002769,CHECKING,637014724,BR_11,368722.23,INACTIVE,2021-11-15,2026-09-20T15:49:40.251368
ACCT_00005559,CUST_002770,CHECKING,729336745,BR_07,155494.47,INACTIVE,2025-08-08,2026-09-20T15:49:40.251378
ACCT_00005560,CUST_002770,CHECKING,627219526,BR_06,31105.32,CLOSED,2023-02-22,2026-09-20T15:49:40.251381
ACCT_00005561,CUST_002770,MONEY_MARKET,657709566,BR_08,264656.95,CLOSED,2023-07-05,2026-09-20T15:49:40.251384
ACCT_00005562,CUST_002771,SAVINGS,254179962,BR_08,180360.35,CLOSED,2025-02-03,2026-09-20T15:49:40.251393
ACCT_00005563,CUST_002771,CHECKING,278897501,BR_01,215619.24,CLOSED,2022-09-18,2026-09-20T15:49:40.251396
ACCT_00005564,CUST_002771,MONEY_MARKET,488496298,BR_12,20392.09,CLOSED,2025-09-07,2026-09-20T15:49:40.251399
ACCT_00005565,CUST_002772,MONEY_MARKET,601881098,BR_13,339751.34,CLOSED,2023-09-09,2026-09-20T15:49:40.251409
ACCT_00005566,CUST_002772,SAVINGS,943018408,BR_11,137887.07,ACTIVE,2024-07-04,2026-09-20T15:49:40.251412
ACCT_00005567,CUST_002772,SAVINGS,249993823,BR_05,207501.3,INACTIVE,2025-07-03,2026-09-20T15:49:40.251415
ACCT_00005568,CUST_002773,CHECKING,363876302,BR_03,400070.19,ACTIVE,2025-03-13,2026-09-20T15:49:40.251425
ACCT_00005569,CUST_002773,CHECKING,159710478,BR_04,44572.12,CLOSED,2025-07-29,2026-09-20T15:49:40.251428
ACCT_00005570,CUST_002773,MONEY_MARKET,981285558,BR_15,119608.78,ACTIVE,2026-03-13,2026-09-20T15:49:40.251431
ACCT_00005571,CUST_002774,CHECKING,960036449,BR_14,254204.28,CLOSED,2026-07-09,2026-09-20T15:49:40.251441
ACCT_00005572,CUST_002775,SAVINGS,370144794,BR_09,265935.36,INACTIVE,2023-09-15,2026-09-20T15:49:40.251451
ACCT_00005573,CUST_002775,SAVINGS,443363918,BR_06,66801.52,INACTIVE,2024-08-23,2026-09-20T15:49:40.251454
ACCT_00005574,CUST_002776,MONEY_MARKET,521653459,BR_02,171867.04,INACTIVE,2025-07-23,2026-09-20T15:49:40.251464
ACCT_00005575,CUST_002777,MONEY_MARKET,591192938,BR_15,126550.5,INACTIVE,2022-09-03,2026-09-20T15:49:40.251475
ACCT_00005576,CUST_002777,MONEY_MARKET,326689373,BR_06,36521.69,INACTIVE,2023-06-07,2026-09-20T15:49:40.251478
ACCT_00005577,CUST_002778,CHECKING,798111415,BR_09,228192.67,ACTIVE,2022-12-16,2026-09-20T15:49:40.251489
ACCT_00005578,CUST_002778,CHECKING,452378984,BR_06,484442.78,INACTIVE,2023-03-06,2026-09-20T15:49:40.251492
ACCT_00005579,CUST_002778,SAVINGS,365689716,BR_11,493505.28,CLOSED,2022-08-24,2026-09-20T15:49:40.251496
ACCT_00005580,CUST_002779,SAVINGS,862991099,BR_15,372300.41,INACTIVE,2022-11-30,2026-09-20T15:49:40.251506
ACCT_00005581,CUST_002779,SAVINGS,173327710,BR_08,326697.83,ACTIVE,2024-10-21,2026-09-20T15:49:40.251509
ACCT_00005582,CUST_002779,MONEY_MARKET,515618095,BR_15,23050.53,ACTIVE,2023-04-11,2026-09-20T15:49:40.251512
ACCT_00005583,CUST_002780,MONEY_MARKET,726157061,BR_02,387479.25,CLOSED,2024-03-19,2026-09-20T15:49:40.251522
ACCT_00005584,CUST_002780,CHECKING,383185426,BR_14,212341.65,CLOSED,2024-12-02,2026-09-20T15:49:40.251525
ACCT_00005585,CUST_002780,MONEY_MARKET,605224449,BR_07,351870.24,ACTIVE,2023-04-27,2026-09-20T15:49:40.251528
ACCT_00005586,CUST_002781,SAVINGS,960827011,BR_15,342033.57,CLOSED,2025-01-17,2026-09-20T15:49:40.251538
ACCT_00005587,CUST_002782,SAVINGS,663940688,BR_14,181007.6,ACTIVE,2023-12-02,2026-09-20T15:49:40.251550
ACCT_00005588,CUST_002783,SAVINGS,305341645,BR_07,240745.1,CLOSED,2021-12-08,2026-09-20T15:49:40.251560
